"","date","transaction_id","quantity","typeName","type_id","unit_price","client_id","location_id","is_buy","is_personal","journal_ref_id"
"85","2018-02-17T05:16:20Z",4813577141,32,"Zydrine",39,794.33,2113683865,60003760,TRUE,TRUE,15197169053
"86","2018-02-17T05:14:56Z",4813576557,3,"Zydrine",39,794.33,95281716,60003760,TRUE,TRUE,15197166112
"87","2018-02-17T05:05:22Z",4813572847,70,"Zydrine",39,794.33,1054542580,60003760,TRUE,TRUE,15197147174
"88","2018-02-17T04:51:19Z",4813566588,400,"Zydrine",39,794.33,95523461,60003760,TRUE,TRUE,15197115840
"89","2018-02-17T04:27:16Z",4813555863,132,"Zydrine",39,794.33,2113421378,60003760,TRUE,TRUE,15197060596
"90","2018-02-17T03:54:17Z",4813541833,87,"Zydrine",39,794.33,2112479053,60003760,TRUE,TRUE,15196988288
"91","2018-02-17T03:50:51Z",4813540564,52,"Zydrine",39,794.33,2113791225,60003760,TRUE,TRUE,15196981828
"92","2018-02-17T03:36:19Z",4813533188,22,"Zydrine",39,794.33,222117249,60003760,TRUE,TRUE,15196946431
"93","2018-02-17T03:27:16Z",4813529071,5432,"Zydrine",39,794.33,93555540,60003760,TRUE,TRUE,15196925388
"94","2018-02-17T03:23:25Z",4813527359,2,"Mobile Depot",33474,1448000,2113240467,60003760,FALSE,TRUE,15196916228
"95","2018-02-17T03:06:07Z",4813520616,1,"Mobile Depot",33474,1448000,93234493,60003760,FALSE,TRUE,15196879708
"96","2018-02-17T02:56:45Z",4813516544,1,"Mobile Depot",33474,1448000,95525344,60003760,FALSE,TRUE,15196858363
"97","2018-02-17T02:56:08Z",4813516340,1,"Mobile Depot",33474,1501799.95,96278996,60003760,FALSE,TRUE,15196857277
"98","2018-02-17T02:48:42Z",4813513165,1,"Mobile Depot",33474,1501799.95,2112780268,60003760,FALSE,TRUE,15196839828
"99","2018-02-17T02:47:45Z",4813512799,7,"Sterile Conduits",2875,1649998.97,168707469,60003760,FALSE,TRUE,15196837980
"100","2018-02-17T02:42:06Z",4813510066,1,"Mobile Depot",33474,1448000,95379712,60003760,FALSE,TRUE,15196824566
"101","2018-02-17T02:39:37Z",4813509011,1,"Mobile Depot",33474,1448000,93972203,60003760,FALSE,TRUE,15196819048
"102","2018-02-17T02:36:04Z",4813507440,271,"Sterile Conduits",2875,1649997,96020625,60003760,FALSE,TRUE,15196810907
"103","2018-02-17T02:33:38Z",4813506172,1,"Mobile Depot",33474,1448000,2112541141,60003760,FALSE,TRUE,15196804453
"104","2018-02-17T02:17:43Z",4813498445,5,"Mobile Depot",33474,1448000,94473317,60003760,FALSE,TRUE,15196766679
"105","2018-02-17T02:16:51Z",4813498084,4,"Mobile Depot",33474,1448000,571987108,60003760,FALSE,TRUE,15196764878
"106","2018-02-17T02:16:03Z",4813497665,2,"Mobile Depot",33474,1448000,2113099209,60003760,FALSE,TRUE,15196762919
"107","2018-02-17T02:13:50Z",4813496589,1,"Mobile Depot",33474,1448000,804889232,60003760,FALSE,TRUE,15196756992
"108","2018-02-17T02:13:24Z",4813496475,1,"Mobile Depot",33474,1448000,2112753375,60003760,FALSE,TRUE,15196756256
"109","2018-02-17T02:09:41Z",4813494643,1,"Mobile Depot",33474,1448000,2113619197,60003760,FALSE,TRUE,15196747444
"110","2018-02-17T02:07:43Z",4813493808,1,"Mobile Depot",33474,1448000,2113758699,60003760,FALSE,TRUE,15196742696
"111","2018-02-17T02:03:18Z",4813491859,3,"Mobile Depot",33474,1448000,2113389547,60003760,FALSE,TRUE,15196732344
"112","2018-02-17T01:44:20Z",4813483586,51,"Guidance Systems",9834,86022,2112165476,60003760,TRUE,TRUE,15196688304
"113","2018-02-17T01:42:22Z",4813482821,1,"Mobile Depot",33474,1448000,2113628852,60003760,FALSE,TRUE,15196684270
"114","2018-02-17T01:25:22Z",4813476333,1,"Mobile Depot",33474,1448000,2112318112,60003760,FALSE,TRUE,15196648209
"115","2018-02-17T01:21:53Z",4813474590,1,"Mobile Depot",33474,1448000,90126561,60003760,FALSE,TRUE,15196639225
"116","2018-02-17T01:17:42Z",4813472872,1,"Mobile Depot",33474,1448000,2112833579,60003760,FALSE,TRUE,15196629859
"117","2018-02-17T01:17:20Z",4813472642,1,"Mobile Depot",33474,1448000,97060051,60003760,FALSE,TRUE,15196628910
"118","2018-02-17T01:15:51Z",4813471914,1,"Mobile Depot",33474,1448000,93316312,60003760,FALSE,TRUE,15196625502
"119","2018-02-17T01:15:43Z",4813471857,1,"Mobile Depot",33474,1448000,90988090,60003760,FALSE,TRUE,15196625246
"120","2018-02-17T01:12:12Z",4813470404,2,"Mobile Depot",33474,1448000,1705702977,60003760,FALSE,TRUE,15196617200
"121","2018-02-17T01:12:05Z",4813470382,1,"Mobile Depot",33474,1448000,96241384,60003760,FALSE,TRUE,15196617031
"122","2018-02-17T00:59:53Z",4813464939,16,"Sterile Conduits",2875,1649997,393027683,60003760,FALSE,TRUE,15196589068
"123","2018-02-17T00:58:25Z",4813464186,10,"Mobile Depot",33474,1448000,93864060,60003760,FALSE,TRUE,15196584937
"124","2018-02-17T00:44:44Z",4813457441,1,"Mobile Depot",33474,1448000,95248959,60003760,FALSE,TRUE,15196551294
"125","2018-02-17T00:42:34Z",4813456426,33,"Zydrine",39,794.33,2113704968,60003760,TRUE,TRUE,15196545486
"126","2018-02-17T00:40:56Z",4813455685,2,"Mobile Depot",33474,1448000,811446597,60003760,FALSE,TRUE,15196541674
"127","2018-02-17T00:40:17Z",4813455383,1,"Mobile Depot",33474,1448000,2113735175,60003760,FALSE,TRUE,15196540110
"128","2018-02-17T00:38:56Z",4813454715,9,"Sterile Conduits",2875,1649997,90129384,60003760,FALSE,TRUE,15196535913
"129","2018-02-17T00:37:31Z",4813454062,39561,"Pyerite",35,4.44,93411953,60003760,TRUE,TRUE,15196532775
"130","2018-02-17T00:37:20Z",4813453993,990080,"Tritanium",34,5.43,2113346613,60003760,TRUE,TRUE,15196532398
"131","2018-02-14T02:59:51Z",4811393122,1,"Multiple Pilot Training Certificate",34133,1225117002,95739429,60003760,TRUE,TRUE,15185764813
"132","2018-02-14T02:59:40Z",4811393035,1,"Multiple Pilot Training Certificate",34133,1225117002,95739429,60003760,TRUE,TRUE,15185764405
"133","2018-02-13T21:54:26Z",4811242317,1,"Large Skill Injector",40520,814570982.77,96755315,1023164547009,FALSE,TRUE,15184991824
"134","2018-02-13T21:48:29Z",4811238453,1,"Large Skill Injector",40520,814570984.88,2112956744,1023164547009,FALSE,TRUE,15184971968
"135","2018-02-13T21:32:05Z",4811227308,2,"Large Skill Injector",40520,814570987,90365507,1023164547009,FALSE,TRUE,15184915324
"136","2018-02-13T05:49:17Z",4810728953,268,"Smartfab Units",2351,95048,93508054,60003760,TRUE,TRUE,15182366746
"137","2018-02-12T15:38:52Z",4810261734,1,"Mobile Depot",33474,1502993.78,2113694932,60003760,FALSE,TRUE,15179901124
"138","2018-02-12T15:28:40Z",4810255234,1,"Mobile Depot",33474,1502993.78,96101278,60003760,FALSE,TRUE,15179869232
"139","2018-02-12T15:17:32Z",4810248782,1,"Mobile Depot",33474,1502993.78,95465040,60003760,FALSE,TRUE,15179836448
"140","2018-02-12T15:16:17Z",4810248190,1,"Mobile Depot",33474,1502993.78,2113542866,60003760,FALSE,TRUE,15179833067
"141","2018-02-12T14:48:59Z",4810233991,1,"Mobile Depot",33474,1502993.78,2113572573,60003760,FALSE,TRUE,15179755449
"142","2018-02-12T14:43:39Z",4810230960,1,"Mobile Depot",33474,1502993.78,2113266798,60003760,FALSE,TRUE,15179740395
"143","2018-02-12T14:33:50Z",4810225977,1,"Mobile Depot",33474,1502993.78,94800141,60003760,FALSE,TRUE,15179713166
"144","2018-02-12T14:30:33Z",4810224194,1,"Mobile Depot",33474,1502993.78,2113529318,60003760,FALSE,TRUE,15179704724
"145","2018-02-12T14:22:53Z",4810220302,33,"Mobile Depot",33474,1502993.78,2112591222,60003760,FALSE,TRUE,15179682934
"146","2018-02-12T14:14:03Z",4810215625,1,"Mobile Depot",33474,1502993.78,93378003,60003760,FALSE,TRUE,15179657908
"147","2018-02-12T14:13:45Z",4810215475,1,"Mobile Depot",33474,1502993.78,95974000,60003760,FALSE,TRUE,15179657097
"148","2018-02-12T14:11:42Z",4810214443,1,"Mobile Depot",33474,1502993.78,2113650207,60003760,FALSE,TRUE,15179652039
"149","2018-02-12T14:11:27Z",4810214287,5,"Mobile Depot",33474,1502993.78,94717552,60003760,FALSE,TRUE,15179651302
"150","2018-02-12T14:04:19Z",4810211076,2,"Mobile Depot",33474,1502993.78,1546693766,60003760,FALSE,TRUE,15179632815
"151","2018-02-12T13:59:28Z",4810208903,2,"Skill Extractor",40519,358223002.04,2113483776,60003760,TRUE,TRUE,15179620467
"152","2018-02-12T13:58:42Z",4810208427,1,"Skill Extractor",40519,358223002.04,2113483776,60003760,TRUE,TRUE,15179618386
"153","2018-02-12T13:55:08Z",4810206702,1,"Skill Extractor",40519,358223002,91908455,60004423,TRUE,TRUE,15179608895
"154","2018-02-05T22:22:06Z",4805312727,1,"Mobile Depot",33474,1511993.78,2113677236,60003760,FALSE,TRUE,15153856592
"155","2018-02-05T22:12:32Z",4805306107,1,"Mobile Depot",33474,1511993.78,94368265,60003760,FALSE,TRUE,15153822748
"156","2018-02-05T22:12:11Z",4805305827,5,"Mobile Depot",33474,1511993.78,95544732,60003760,FALSE,TRUE,15153821539
"157","2018-02-05T22:07:02Z",4805301827,1,"Mobile Depot",33474,1511993.78,94989945,60003760,FALSE,TRUE,15153802102
"158","2018-02-05T22:05:52Z",4805300981,5,"Mobile Depot",33474,1511993.78,90315189,60003760,FALSE,TRUE,15153797323
"159","2018-02-05T22:03:22Z",4805299546,1,"Mobile Depot",33474,1511993.78,1136311987,60003760,FALSE,TRUE,15153789917
"160","2018-02-05T21:58:20Z",4805296390,1,"Mobile Depot",33474,1511993.78,2113254721,60003760,FALSE,TRUE,15153773426
"161","2018-02-05T21:57:30Z",4805295709,1,"Mobile Depot",33474,1511993.78,2112803933,60003760,FALSE,TRUE,15153770527
"162","2018-02-05T21:50:06Z",4805290579,1,"Mobile Depot",33474,1511993.78,2113199694,60003760,FALSE,TRUE,15153744266
"163","2018-02-05T21:48:24Z",4805289535,1,"Mobile Depot",33474,1511993.78,1425101595,60003760,FALSE,TRUE,15153738900
"164","2018-02-05T21:19:44Z",4805270453,1,"Mobile Depot",33474,1511993.82,2113635623,60003760,FALSE,TRUE,15153636867
"165","2018-02-05T06:00:38Z",4804821404,25,"Sterile Conduits",2875,1474747.54,94971437,60003760,FALSE,TRUE,15151201999
"166","2018-02-05T06:00:29Z",4804821344,488,"Sterile Conduits",2875,1474744.91,94971437,60003760,FALSE,TRUE,15151201709
"167","2018-02-04T21:53:51Z",4804601594,6,"Rapid Heavy Missile Launcher II",33450,2889847,96868734,60003760,FALSE,TRUE,15150043470
"168","2018-02-04T09:01:11Z",4804032273,268,"Guidance Systems",9834,85812,94950825,60003760,TRUE,TRUE,15147159727
"169","2018-02-03T21:46:43Z",4803674230,1,"Mobile Depot",33474,1511998.82,94000306,60003760,FALSE,TRUE,15145335709
"170","2018-02-03T21:20:56Z",4803652413,1,"Mobile Depot",33474,1511998.82,90413420,60003760,FALSE,TRUE,15145230786
"171","2018-02-03T21:19:34Z",4803651155,1,"Mobile Depot",33474,1511998.82,96770433,60003760,FALSE,TRUE,15145224055
"172","2018-02-03T21:19:09Z",4803650930,1,"Mobile Depot",33474,1511998.82,90996677,60003760,FALSE,TRUE,15145222741
"173","2018-02-03T21:16:25Z",4803648857,1,"Mobile Depot",33474,1511998.82,2113312907,60003760,FALSE,TRUE,15145212713
"174","2018-02-03T21:10:37Z",4803644479,1,"Mobile Depot",33474,1511998.82,2027080054,60003760,FALSE,TRUE,15145189798
"175","2018-02-03T21:05:55Z",4803641315,1,"Mobile Depot",33474,1511998.82,2113455860,60003760,FALSE,TRUE,15145172902
"176","2018-02-03T21:05:34Z",4803641027,1,"Mobile Depot",33474,1511998.82,92388009,60003760,FALSE,TRUE,15145170583
"177","2018-02-03T21:00:48Z",4803637404,1,"Mobile Depot",33474,1511998.82,1433219755,60003760,FALSE,TRUE,15145152355
"178","2018-02-03T21:00:46Z",4803637357,1,"Mobile Depot",33474,1511998.82,93087218,60003760,FALSE,TRUE,15145152139
"179","2018-02-03T20:56:35Z",4803634217,1,"Mobile Depot",33474,1511998.82,782222514,60003760,FALSE,TRUE,15145135438
"180","2018-02-03T20:43:54Z",4803624151,100,"High-Tech Transmitters",17898,96001,92501307,60003760,TRUE,TRUE,15145083365
"181","2018-02-03T20:37:15Z",4803618755,1,"Mobile Depot",33474,1511998.82,93885168,60003760,FALSE,TRUE,15145057133
"182","2018-02-03T20:33:26Z",4803615924,1,"Mobile Depot",33474,1511998.82,94847557,60003760,FALSE,TRUE,15145042126
"183","2018-02-03T20:31:16Z",4803614238,1,"Mobile Depot",33474,1539995.36,2113302120,60003760,FALSE,TRUE,15145034172
"184","2018-02-03T20:28:31Z",4803612287,1,"Mobile Depot",33474,1539995.36,95934327,60003760,FALSE,TRUE,15145022744
"185","2018-02-03T20:25:48Z",4803610074,1,"Mobile Depot",33474,1511998.82,95090630,60003760,FALSE,TRUE,15145012382
"186","2018-02-03T20:23:48Z",4803608185,1,"Mobile Depot",33474,1511998.82,96765605,60003760,FALSE,TRUE,15145002691
"187","2018-02-03T20:22:48Z",4803607360,1,"Mobile Depot",33474,1511998.82,2112639137,60003760,FALSE,TRUE,15144998706
"188","2018-02-03T20:15:02Z",4803601140,100,"Nuclear Reactors",2352,93015,310978703,60003760,TRUE,TRUE,15144966340
"189","2018-02-03T20:08:00Z",4803594571,1,"Mobile Depot",33474,1511998.82,2113162541,60003760,FALSE,TRUE,15144935524
"190","2018-02-03T20:07:48Z",4803594424,1,"Mobile Depot",33474,1511998.82,90492123,60003760,FALSE,TRUE,15144934788
"191","2018-02-03T19:58:46Z",4803587240,1,"Mobile Depot",33474,1511998.82,96280049,60003760,FALSE,TRUE,15144898146
"192","2018-02-03T19:55:21Z",4803584611,1,"Mobile Depot",33474,1511998.82,2113499304,60003760,FALSE,TRUE,15144884032
"193","2018-02-03T19:52:00Z",4803582058,2,"Mobile Depot",33474,1511998.82,90817707,60003760,FALSE,TRUE,15144871319
"194","2018-02-03T19:51:00Z",4803581289,5,"Mobile Depot",33474,1511998.82,440773276,60003760,FALSE,TRUE,15144867499
"195","2018-02-03T19:42:51Z",4803574928,2,"Light Missile Launcher II",2404,1169997,91257815,60003760,FALSE,TRUE,15144834300
"196","2018-02-03T19:38:01Z",4803570932,1,"Rocket Launcher II",10631,469999.99,96936628,60003760,FALSE,TRUE,15144813902
"197","2018-02-03T19:36:08Z",4803569567,1,"Rocket Launcher II",10631,469998,94089850,60003760,FALSE,TRUE,15144807078
"198","2018-02-03T19:29:49Z",4803564871,4,"Light Missile Launcher II",2404,1169997,90560632,60003760,FALSE,TRUE,15144780842
"199","2018-02-03T19:28:12Z",4803563678,1,"EM Ward Amplifier II",2553,909857,2112195241,60003760,FALSE,TRUE,15144775141
"200","2018-02-03T19:27:41Z",4803563162,1,"Republic Fleet Medium Shield Extender",31928,11399994,2112195241,60003760,FALSE,TRUE,15144772750
"201","2018-02-03T19:25:34Z",4803561367,3,"Rocket Launcher II",10631,469999.99,91368314,60003760,FALSE,TRUE,15144763744
"202","2018-02-03T19:24:07Z",4803560066,39561,"Zydrine",39,851.06,1727587413,60003760,TRUE,TRUE,15144757088
"203","2018-02-03T19:23:30Z",4803559595,19781,"Pyerite",35,4.93,96166963,60003760,TRUE,TRUE,15144754814
"204","2018-02-03T19:23:22Z",4803559430,495040,"Tritanium",34,5.55,93927949,60003760,TRUE,TRUE,15144754135
"205","2018-02-03T19:05:02Z",4803544398,290,"Sterile Conduits",2875,1479845,403173533,60003760,FALSE,TRUE,15144676508
"206","2018-02-03T19:04:41Z",4803544020,2,"Core Probe Launcher I",17938,9999.94,2113595652,60003760,TRUE,TRUE,15144674972
"207","2018-02-03T19:04:17Z",4803543741,1,"EM Ward Field II",2301,2080000,1164269363,60003760,TRUE,TRUE,15144673522
"208","2018-02-03T19:04:08Z",4803543571,1,"Drake",24698,43989999.96,93274773,60003760,TRUE,TRUE,15144672843
